timestamp,block,token0_reserve,token1_reserve,k_last,total_supply,price
2024-12-18 00:04:47+00:00,545762,64261812441,49797834462016920537492,0,56568542494923801,1.2904539551818346
2024-12-18 00:04:50+00:00,545765,64261822441,49797826736054740209984,0,56568542494923801,1.2904543562033202
2024-12-18 00:04:54+00:00,545769,64261832441,49797819010094960801637,0,56568542494923801,1.290454757224868
2024-12-18 00:05:00+00:00,545775,64261842441,49797811284137582311331,0,56568542494923801,1.2904551582464778
2024-12-18 00:05:14+00:00,545789,64261852441,49797803558182604737946,0,56568542494923801,1.29045555926815
2024-12-18 00:05:19+00:00,545794,64261862441,49797795832230028080363,0,56568542494923801,1.2904559602898844
2024-12-18 00:05:24+00:00,545799,64261872441,49797788106279852337462,0,56568542494923801,1.2904563613116808
2024-12-18 00:05:30+00:00,545805,64261882441,49797780380332077508123,0,56568542494923801,1.2904567623335397
2024-12-18 00:05:33+00:00,545808,64261892441,49797772654386703591226,0,56568542494923801,1.2904571633554607
2024-12-18 00:05:39+00:00,545814,64261902441,49797764928443730585652,0,56568542494923801,1.290457564377444
2024-12-18 00:05:46+00:00,545821,64261912441,49797757202503158490281,0,56568542494923801,1.2904579653994894
2024-12-18 00:05:55+00:00,545830,64261922441,49797749476564987303993,0,56568542494923801,1.2904583664215972
2024-12-18 00:06:04+00:00,545839,64261932441,49797741750629217025669,0,56568542494923801,1.290458767443767
2024-12-18 00:06:07+00:00,545842,64261942441,49797734024695847654189,0,56568542494923801,1.2904591684659992
2024-12-18 00:06:10+00:00,545845,64261952441,49797726298764879188433,0,56568542494923801,1.2904595694882937
2024-12-18 00:06:24+00:00,545859,64261962441,49797718572836311627281,0,56568542494923801,1.29045997051065
2024-12-18 00:06:30+00:00,545865,64261972441,49797710846910144969614,0,56568542494923801,1.290460371533069
2024-12-18 00:06:41+00:00,545876,64261982441,49797703120986379214312,0,56568542494923801,1.29046077255555
2024-12-18 00:06:44+00:00,545879,64261992441,49797695395065014360255,0,56568542494923801,1.290461173578093
2024-12-18 00:06:45+00:00,545880,64262002441,49797687669146050406324,0,56568542494923801,1.2904615746006984
2024-12-18 00:06:57+00:00,545892,64262012441,49797679943229487351398,0,56568542494923801,1.2904619756233662
2024-12-18 00:07:14+00:00,545909,64262022441,49797672217315325194359,0,56568542494923801,1.290462376646096
2024-12-18 00:07:44+00:00,545939,64262032441,49797664491403563934086,0,56568542494923801,1.2904627776688882
2024-12-18 00:07:45+00:00,545940,64262042441,49797656765494203569460,0,56568542494923801,1.2904631786917424
2024-12-18 00:07:52+00:00,545947,64262052441,49797649039587244099361,0,56568542494923801,1.2904635797146589
2024-12-18 00:07:53+00:00,545948,64262062441,49797641313682685522669,0,56568542494923801,1.2904639807376377
2024-12-18 00:07:57+00:00,545952,64262072441,49797633587780527838264,0,56568542494923801,1.2904643817606785
2024-12-18 00:08:03+00:00,545958,64262082441,49797625861880771045027,0,56568542494923801,1.2904647827837816
2024-12-18 00:08:04+00:00,545959,64262092441,49797618135983415141839,0,56568542494923801,1.2904651838069472
2024-12-18 00:08:08+00:00,545963,64262102441,49797610410088460127579,0,56568542494923801,1.2904655848301747
2024-12-18 00:08:12+00:00,545967,64262112441,49797602684195906001128,0,56568542494923801,1.2904659858534644
2024-12-18 00:08:17+00:00,545972,64262122441,49797594958305752761366,0,56568542494923801,1.2904663868768165
2024-12-18 00:08:24+00:00,545979,64262132441,49797587232418000407173,0,56568542494923801,1.2904667879002307
2024-12-18 00:08:38+00:00,545993,64262142441,49797579506532648937430,0,56568542494923801,1.2904671889237072
2024-12-18 00:08:49+00:00,546004,64262152441,49797571780649698351017,0,56568542494923801,1.290467589947246
2024-12-18 00:08:56+00:00,546011,64262162441,49797564054769148646814,0,56568542494923801,1.2904679909708467
2024-12-18 00:09:00+00:00,546015,64262172441,49797556328890999823701,0,56568542494923801,1.29046839199451
2024-12-18 00:09:06+00:00,546021,64262182441,49797548603015251880559,0,56568542494923801,1.2904687930182352
2024-12-18 00:09:07+00:00,546022,64262192441,49797540877141904816268,0,56568542494923801,1.2904691940420228
2024-12-18 00:09:17+00:00,546032,64262202441,49797533151270958629709,0,56568542494923801,1.2904695950658727
2024-12-18 00:09:24+00:00,546039,64262222441,49797517699536268885306,0,56568542494923801,1.2904703971137588
2024-12-18 00:09:24+00:00,546039,64262212441,49797525425402413319761,0,56568542494923801,1.2904699960897845
2024-12-18 00:09:36+00:00,546051,64262232441,49797509973672525325223,0,56568542494923801,1.2904707981377952
2024-12-18 00:09:46+00:00,546061,64262242441,49797502247811182638392,0,56568542494923801,1.2904711991618938
2024-12-18 00:09:56+00:00,546071,64262252441,49797494521952240823694,0,56568542494923801,1.2904716001860548
2024-12-18 00:09:59+00:00,546074,64262262441,49797486796095699880010,0,56568542494923801,1.2904720012102777
2024-12-18 00:10:02+00:00,546077,64262272441,49797479070241559806219,0,56568542494923801,1.290472402234563
2024-12-18 00:10:10+00:00,546085,64262282441,49797471344389820601202,0,56568542494923801,1.2904728032589106
2024-12-18 00:10:13+00:00,546088,64262292441,49797463618540482263839,0,56568542494923801,1.2904732042833202
2024-12-18 00:10:18+00:00,546093,64262302441,49797455892693544793011,0,56568542494923801,1.290473605307792
2024-12-18 00:10:18+00:00,546093,64262312441,49797448166849008187597,0,56568542494923801,1.2904740063323263
2024-12-18 00:10:18+00:00,546093,64262322441,49797440441006872446479,0,56568542494923801,1.2904744073569228
2024-12-18 00:10:26+00:00,546101,64262332441,49797432715167137568536,0,56568542494923801,1.2904748083815814
2024-12-18 00:10:27+00:00,546102,64262342441,49797424989329803552649,0,56568542494923801,1.2904752094063021
2024-12-18 00:10:31+00:00,546106,64262352441,49797417263494870397698,0,56568542494923801,1.290475610431085
2024-12-18 00:10:44+00:00,546119,64262362441,49797409537662338102563,0,56568542494923801,1.2904760114559304
2024-12-18 00:10:51+00:00,546126,64262372441,49797401811832206666125,0,56568542494923801,1.2904764124808379
2024-12-18 00:10:55+00:00,546130,64262382441,49797394086004476087264,0,56568542494923801,1.2904768135058076
2024-12-18 00:11:01+00:00,546136,64262392441,49797386360179146364860,0,56568542494923801,1.2904772145308394
2024-12-18 00:11:12+00:00,546147,64262402441,49797378634356217497793,0,56568542494923801,1.2904776155559334
2024-12-18 00:11:29+00:00,546164,64262412441,49797370908535689484944,0,56568542494923801,1.2904780165810898
2024-12-18 00:11:35+00:00,546170,64262422441,49797363182717562325194,0,56568542494923801,1.2904784176063084
2024-12-18 00:11:39+00:00,546174,64262432441,49797355456901836017422,0,56568542494923801,1.2904788186315892
2024-12-18 00:11:40+00:00,546175,64262442441,49797347731088510560509,0,56568542494923801,1.2904792196569321
2024-12-18 00:11:50+00:00,546185,64262452441,49797340005277585953335,0,56568542494923801,1.2904796206823372
2024-12-18 00:11:53+00:00,546188,64262462441,49797332279469062194781,0,56568542494923801,1.2904800217078047
2024-12-18 00:12:06+00:00,546201,64262472441,49797324553662939283726,0,56568542494923801,1.2904804227333344
2024-12-18 00:12:07+00:00,546202,64262482441,49797316827859217219052,0,56568542494923801,1.2904808237589263
2024-12-18 00:12:12+00:00,546207,64262492441,49797309102057895999638,0,56568542494923801,1.2904812247845803
2024-12-18 00:12:22+00:00,546217,64262502441,49797301376258975624365,0,56568542494923801,1.2904816258102965
2024-12-18 00:12:25+00:00,546220,64262512441,49797293650462456092113,0,56568542494923801,1.290482026836075
2024-12-18 00:12:26+00:00,546221,64262522441,49797285924668337401762,0,56568542494923801,1.2904824278619158
2024-12-18 00:12:35+00:00,546230,64262532441,49797278198876619552193,0,56568542494923801,1.2904828288878187
2024-12-18 00:12:43+00:00,546238,64262542441,49797270473087302542286,0,56568542494923801,1.2904832299137838
2024-12-18 00:12:44+00:00,546239,64262552441,49797262747300386370922,0,56568542494923801,1.290483630939811
2024-12-18 00:12:58+00:00,546253,64262572441,49797247295733756539341,0,56568542494923801,1.2904844329920526
2024-12-18 00:12:58+00:00,546253,64262562441,49797255021515871036980,0,56568542494923801,1.2904840319659008
2024-12-18 00:13:03+00:00,546258,64262582441,49797239569954042876886,0,56568542494923801,1.2904848340182666
2024-12-18 00:13:04+00:00,546259,64262592441,49797231844176730048494,0,56568542494923801,1.2904852350445428
2024-12-18 00:13:14+00:00,546269,64262602441,49797224118401818053046,0,56568542494923801,1.2904856360708812
2024-12-18 00:13:18+00:00,546273,64262612441,49797216392629306889423,0,56568542494923801,1.290486037097282
2024-12-18 00:13:18+00:00,546273,64262622441,49797208666859196556504,0,56568542494923801,1.2904864381237449
2024-12-18 00:13:22+00:00,546277,64262632441,49797200941091487053170,0,56568542494923801,1.29048683915027
2024-12-18 00:13:26+00:00,546281,64262642441,49797193215326178378302,0,56568542494923801,1.2904872401768572
2024-12-18 00:13:36+00:00,546291,64262652441,49797185489563270530779,0,56568542494923801,1.2904876412035067
2024-12-18 00:13:44+00:00,546299,64262662441,49797177763802763509482,0,56568542494923801,1.2904880422302185
2024-12-18 00:13:48+00:00,546303,64262672441,49797170038044657313292,0,56568542494923801,1.2904884432569925
2024-12-18 00:13:49+00:00,546304,64262682441,49797162312288951941088,0,56568542494923801,1.2904888442838287
2024-12-18 00:13:53+00:00,546308,64262692441,49797154586535647391751,0,56568542494923801,1.290489245310727
2024-12-18 00:14:27+00:00,546342,64262702441,49797146860784743664162,0,56568542494923801,1.2904896463376878
2024-12-18 00:14:30+00:00,546345,64262712441,49797139135036240757201,0,56568542494923801,1.2904900473647105
2024-12-18 00:14:34+00:00,546349,64262722441,49797131409290138669748,0,56568542494923801,1.2904904483917956
2024-12-18 00:15:00+00:00,546375,64262732441,49797123683546437400683,0,56568542494923801,1.2904908494189429
2024-12-18 00:15:04+00:00,546379,64262742441,49797115957805136948887,0,56568542494923801,1.2904912504461523
2024-12-18 00:15:14+00:00,546389,64262752441,49797108232066237313240,0,56568542494923801,1.2904916514734242
2024-12-18 00:15:20+00:00,546395,64262762441,49797100506329738492622,0,56568542494923801,1.290492052500758
2024-12-18 00:15:30+00:00,546405,64262772441,49797092780595640485914,0,56568542494923801,1.2904924535281541
2024-12-18 00:15:33+00:00,546408,64262782441,49797085054863943291996,0,56568542494923801,1.2904928545556125
2024-12-18 00:15:50+00:00,546425,64262792441,49797077329134646909748,0,56568542494923801,1.290493255583133
2024-12-18 00:15:54+00:00,546429,64262802441,49797069603407751338051,0,56568542494923801,1.290493656610716
2024-12-18 00:16:01+00:00,546436,64262812441,49797061877683256575785,0,56568542494923801,1.2904940576383608
2024-12-18 00:16:07+00:00,546442,64262822441,49797054151961162621830,0,56568542494923801,1.290494458666068
2024-12-18 00:16:19+00:00,546454,64262842441,49797038700524177134376,0,56568542494923801,1.2904952607216693
2024-12-18 00:16:19+00:00,546454,64262832441,49797046426241469475067,0,56568542494923801,1.2904948596938375
2024-12-18 00:16:25+00:00,546460,64262852441,49797030974809285598638,0,56568542494923801,1.290495661749563
2024-12-18 00:16:34+00:00,546469,64262862441,49797023249096794866733,0,56568542494923801,1.2904960627775193
2024-12-18 00:16:59+00:00,546494,64262872441,49797015523386704937541,0,56568542494923801,1.2904964638055374
2024-12-18 00:17:00+00:00,546495,64262882441,49797007797679015809942,0,56568542494923801,1.2904968648336181
