Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X
Datetime,,,,,,
2025-06-23 23:00:00+00:00,1.3533997535705566,1.3533997535705566,1.3533997535705566,1.3533997535705566,1.3533997535705566,0
2025-06-23 23:01:00+00:00,1.3533447980880737,1.3533447980880737,1.3533447980880737,1.3533447980880737,1.3533447980880737,0
2025-06-23 23:02:00+00:00,1.3535462617874146,1.3535462617874146,1.3535462617874146,1.3535462617874146,1.3535462617874146,0
2025-06-23 23:03:00+00:00,1.3537296056747437,1.3537296056747437,1.3537296056747437,1.3537296056747437,1.3537296056747437,0
2025-06-23 23:04:00+00:00,1.3535828590393066,1.3535828590393066,1.3535828590393066,1.3535828590393066,1.3535828590393066,0
2025-06-23 23:05:00+00:00,1.3537112474441528,1.3537112474441528,1.3537112474441528,1.3537112474441528,1.3537112474441528,0
2025-06-23 23:06:00+00:00,1.3536195755004883,1.3536195755004883,1.3536195755004883,1.3536195755004883,1.3536195755004883,0
2025-06-23 23:07:00+00:00,1.3536745309829712,1.3536745309829712,1.3536745309829712,1.3536745309829712,1.3536745309829712,0
2025-06-23 23:08:00+00:00,1.3536012172698975,1.3536012172698975,1.3536012172698975,1.3536012172698975,1.3536012172698975,0
2025-06-23 23:09:00+00:00,1.3538395166397095,1.3538395166397095,1.3538395166397095,1.3538395166397095,1.3538395166397095,0
2025-06-23 23:10:00+00:00,1.3538944721221924,1.3538944721221924,1.3538944721221924,1.3538944721221924,1.3538944721221924,0
2025-06-23 23:11:00+00:00,1.353747844696045,1.353747844696045,1.353747844696045,1.353747844696045,1.353747844696045,0
2025-06-23 23:12:00+00:00,1.3535280227661133,1.3535280227661133,1.3535280227661133,1.3535280227661133,1.3535280227661133,0
2025-06-23 23:13:00+00:00,1.353637933731079,1.353637933731079,1.353637933731079,1.353637933731079,1.353637933731079,0
2025-06-23 23:14:00+00:00,1.353692889213562,1.353692889213562,1.353692889213562,1.353692889213562,1.353692889213562,0
2025-06-23 23:15:00+00:00,1.3539495468139648,1.3539495468139648,1.3539495468139648,1.3539495468139648,1.3539495468139648,0
2025-06-23 23:16:00+00:00,1.353986144065857,1.353986144065857,1.353986144065857,1.353986144065857,1.353986144065857,0
2025-06-23 23:17:00+00:00,1.3540045022964478,1.3540045022964478,1.3540045022964478,1.3540045022964478,1.3540045022964478,0
2025-06-23 23:18:00+00:00,1.3542428016662598,1.3542428016662598,1.3542428016662598,1.3542428016662598,1.3542428016662598,0
2025-06-23 23:19:00+00:00,1.3544812202453613,1.3544812202453613,1.3544812202453613,1.3544812202453613,1.3544812202453613,0
2025-06-23 23:20:00+00:00,1.3545730113983154,1.3545730113983154,1.3545730113983154,1.3545730113983154,1.3545730113983154,0
2025-06-23 23:21:00+00:00,1.3546648025512695,1.3546648025512695,1.3546648025512695,1.3546648025512695,1.3546648025512695,0
2025-06-23 23:22:00+00:00,1.354866623878479,1.354866623878479,1.354866623878479,1.354866623878479,1.354866623878479,0
2025-06-23 23:23:00+00:00,1.3547382354736328,1.3547382354736328,1.3547382354736328,1.3547382354736328,1.3547382354736328,0
