Price,Adj Close,Close,High,Low,Open,Volume
Ticker,JPYUSD=X,JPYUSD=X,JPYUSD=X,JPYUSD=X,JPYUSD=X,JPYUSD=X
Datetime,,,,,,
2025-06-16 23:00:00+00:00,0.0069135259836912155,0.0069135259836912155,0.006914959754794836,0.006912665441632271,0.006914816331118345,0
2025-06-16 23:01:00+00:00,0.006912617944180965,0.006912617944180965,0.0069150556810200214,0.006912522483617067,0.00691343005746603,0
2025-06-16 23:02:00+00:00,0.006912808865308762,0.006912808865308762,0.006912999786436558,0.006911184638738632,0.006912665441632271,0
2025-06-16 23:03:00+00:00,0.006912617944180965,0.006912617944180965,0.006913621444255114,0.006912378594279289,0.0069127134047448635,0
2025-06-16 23:04:00+00:00,0.006913907825946808,0.006913907825946808,0.006915533449500799,0.006912426091730595,0.006912808865308762,0
2025-06-16 23:05:00+00:00,0.006913047283887863,0.006913047283887863,0.006914003286510706,0.006911948788911104,0.006913907825946808,0
2025-06-16 23:06:00+00:00,0.006912474054843187,0.006912474054843187,0.006913047283887863,0.006911661941558123,0.006912856362760067,0
2025-06-16 23:07:00+00:00,0.006912283133715391,0.006912283133715391,0.006913286633789539,0.006912044249475002,0.006912426091730595,0
2025-06-16 23:08:00+00:00,0.0069135259836912155,0.0069135259836912155,0.006913907825946808,0.006911661941558123,0.0069122351706027985,0
2025-06-16 23:09:00+00:00,0.006913334596902132,0.006913334596902132,0.006913621444255114,0.006912522483617067,0.006913334596902132,0
2025-06-16 23:10:00+00:00,0.006912665441632271,0.006912665441632271,0.0069138603284955025,0.006912378594279289,0.006913095712661743,0
2025-06-16 23:11:00+00:00,0.006912617944180965,0.006912617944180965,0.006913047283887863,0.006912378594279289,0.006912808865308762,0
2025-06-16 23:12:00+00:00,0.006913334596902132,0.006913334596902132,0.006913716904819012,0.006912378594279289,0.006912378594279289,0
2025-06-16 23:13:00+00:00,0.006913286633789539,0.006913286633789539,0.006913573015481234,0.006912856362760067,0.006913334596902132,0
2025-06-16 23:14:00+00:00,0.0069122351706027985,0.0069122351706027985,0.006913621444255114,0.0069114710204303265,0.006913047283887863,0
2025-06-16 23:15:00+00:00,0.006912044249475002,0.006912044249475002,0.006912617944180965,0.00691128009930253,0.006912044249475002,0
2025-06-16 23:16:00+00:00,0.006911661941558123,0.006911661941558123,0.006912378594279289,0.006910945754498243,0.006912092212587595,0
2025-06-16 23:17:00+00:00,0.00691128009930253,0.00691128009930253,0.006911805830895901,0.006911041215062141,0.006911805830895901,0
2025-06-16 23:18:00+00:00,0.006911709439009428,0.006911709439009428,0.006911805830895901,0.006911041215062141,0.006911088712513447,0
2025-06-16 23:19:00+00:00,0.0069127134047448635,0.0069127134047448635,0.006912951823323965,0.006911375559866428,0.006911661941558123,0
2025-06-16 23:20:00+00:00,0.006914003286510706,0.006914003286510706,0.006915342062711716,0.0069127134047448635,0.00691290432587266,0
2025-06-16 23:21:00+00:00,0.006912951823323965,0.006912951823323965,0.0069142901338636875,0.006912951823323965,0.006914147175848484,0
2025-06-16 23:22:00+00:00,0.0069127134047448635,0.0069127134047448635,0.00691343005746603,0.006912426091730595,0.006912617944180965,0
2025-06-16 23:23:00+00:00,0.0069122351706027985,0.0069122351706027985,0.006912951823323965,0.006911996752023697,0.006912617944180965,0
2025-06-16 23:24:00+00:00,0.006912760902196169,0.006912760902196169,0.00691290432587266,0.006912092212587595,0.0069122351706027985,0
2025-06-16 23:25:00+00:00,0.006913621444255114,0.006913621444255114,0.006914577446877956,0.0069123306311666965,0.0069127134047448635,0
2025-06-16 23:26:00+00:00,0.006912569515407085,0.006912569515407085,0.00691381236538291,0.0069122351706027985,0.006913573015481234,0
2025-06-16 23:27:00+00:00,0.006912474054843187,0.006912474054843187,0.00691290432587266,0.006911757402122021,0.006912760902196169,0
2025-06-16 23:28:00+00:00,0.00691381236538291,0.00691381236538291,0.006913907825946808,0.006912426091730595,0.006912522483617067,0
2025-06-16 23:29:00+00:00,0.006911901291459799,0.006911901291459799,0.006914003286510706,0.006911901291459799,0.006913668476045132,0
2025-06-16 23:30:00+00:00,0.006911661941558123,0.006911661941558123,0.006912092212587595,0.006910993251949549,0.006912092212587595,0
2025-06-16 23:31:00+00:00,0.0069122351706027985,0.0069122351706027985,0.006912665441632271,0.0069115664809942245,0.006911805830895901,0
